trial,pairs_cond_entropy,singles_cond_entropy,full_singles_cond_entropy,difference,pairs_better_than_sampled,pairs_better_than_full,pairs_features,singles_features
CONFIG,k=6,n_samples=1000,0.4022,H(Y)=0.9978,features=5000,trials=100,cg24685006|cg26457809|cg09941363|cg12768605|cg17511968|cg04131969,FULL_DATA_SINGLES_FEATURES
55,0.3725,0.3858,0.4022,-0.013299999999999979,True,True,cg11301556|cg25444386|cg26645401|cg03408433|cg13890649|cg14905466,cg25444386|cg11301556|cg26645401|cg03408433|cg12593746|cg00895705
56,0.3955,0.4341,0.4022,-0.03859999999999997,True,True,cg18177414|cg11326255|cg01781617|cg18318878|cg19901523|cg14796305,cg13483263|cg04006323|cg09941363|cg26562691|cg26970841|cg13569417
57,0.3246,0.354,0.4022,-0.02939999999999998,True,True,cg06028605|cg04549333|cg26457809|cg18936620|cg06688770|cg03422380,cg22320365|cg06028605|cg04549333|cg08013331|cg20000805|cg22465736
58,0.3973,0.4018,0.4022,-0.004500000000000004,True,True,cg07515422|cg21697851|cg22728385|cg21816308|cg00601450|cg00594854,cg25742246|cg01781617|cg19760410|cg02305765|cg17171215|cg21420674
59,0.3743,0.3929,0.4022,-0.018600000000000005,True,True,cg11301556|cg25444386|cg03408433|cg03761750|cg22701032|cg24475182,cg24685006|cg13483263|cg09941363|cg00248804|cg03205103|cg07178733
62,0.4051,0.4047,0.4022,0.00040000000000001146,False,False,cg15556502|cg01863510|cg09252204|cg26357885|cg12975230|cg21113773,cg00459623|cg14633398|cg17816394|cg06666008|cg15545772|cg01902066
61,0.3705,0.4333,0.4022,-0.06280000000000002,True,True,cg19513321|cg25444386|cg16748008|cg15967709|cg21248274|cg12527110,cg25742246|cg19760410|cg14633398|cg06197616|cg19593949|cg27065003
60,0.3598,0.4054,0.4022,-0.045599999999999974,True,True,cg03408433|cg06946797|cg09310980|cg25444386|cg04675542|cg13672871,cg00459623|cg25444386|cg05057720|cg16082644|cg08410996|cg03408433
63,0.3205,0.3751,0.4022,-0.05459999999999998,True,True,cg03408433|cg06946797|cg19800913|cg18435532|cg18639142|cg25134859,cg00459623|cg14633398|cg23371746|cg22211672|cg03408433|cg24131595
64,0.4038,0.3992,0.4022,0.004599999999999993,False,False,cg12768605|cg07028914|cg14159342|cg06711306|cg12674357|cg00410600,cg00459623|cg14154082|cg09607488|cg20559217|cg16748088|cg00070042
66,0.3897,0.4151,0.4022,-0.025400000000000034,True,True,cg12768605|cg07028914|cg06604589|cg21176130|cg24720688|cg19780807,cg24720688|cg27112666|cg04432319|cg10129408|cg10405604|cg06722282
65,0.3212,0.3638,0.4022,-0.04260000000000003,True,True,cg06028605|cg04549333|cg25375186|cg03612522|cg00887848|cg11190082,cg14287235|cg06159404|cg06028605|cg04549333|cg05031521|cg25375186
67,0.4326,0.4037,0.4022,0.02889999999999998,False,False,cg23358612|cg25732462|cg05429895|cg14287235|cg11426080|cg11992241,cg00459623|cg03748376|cg03205103|cg04614625|cg14480530|cg11875624
69,0.3981,0.4506,0.4022,-0.05249999999999999,True,True,cg25742246|cg24577933|cg00355909|cg25313930|cg15848008|cg10655551,cg25742246|cg24577933|cg10509187|cg24041541|cg05048377|cg24914355
70,0.3761,0.4075,0.4022,-0.031399999999999983,True,True,cg11301556|cg25444386|cg07416383|cg09175843|cg20756891|cg10655551,cg25444386|cg11301556|cg20469799|cg09328979|cg00377915|cg16043651
68,0.365,0.3737,0.4022,-0.008699999999999986,True,True,cg27332337|cg09376008|cg04522671|cg23759393|cg20090283|cg04034767,cg25444386|cg20469799|cg17611045|cg09827761|cg03359540|cg22737624
71,0.3402,0.4247,0.4022,-0.08450000000000002,True,True,cg24685006|cg14029686|cg22737624|cg18383538|cg02264990|cg01285706,cg24685006|cg14029686|cg26279550|cg26767954|cg14709833|cg00541303
72,0.4333,0.3495,0.4022,0.08380000000000004,False,False,cg25109721|cg18435532|cg26990587|cg02442693|cg27179041|cg23656110,cg25742246|cg03748376|cg19760410|cg01781617|cg23218997|cg01929699
74,0.3885,0.359,0.4022,0.029500000000000026,False,True,cg03408433|cg06946797|cg18229521|cg26166688|cg03889540|cg00895705,cg03408433|cg06946797|cg10526374|cg03237218|cg24404630|cg21604054
73,0.3423,0.3855,0.4022,-0.043200000000000016,True,True,cg24685006|cg09941363|cg04131969|cg23759393|cg07164659|cg09611490,cg24685006|cg09941363|cg05959170|cg23371746|cg17347326|cg16310415
75,0.3312,0.3834,0.4022,-0.052200000000000024,True,True,cg06028605|cg04549333|cg18660898|cg04006323|cg01781617|cg02009088,cg03748376|cg05959170|cg01464985|cg10451760|cg07109115|cg13871633
77,0.3644,0.4157,0.4022,-0.05130000000000001,True,True,cg03408433|cg06946797|cg18229521|cg16038738|cg03251655|cg18435532,cg25742246|cg24577933|cg24720688|cg09093931|cg24777351|cg12436738
78,0.3284,0.4001,0.4022,-0.07169999999999999,True,True,cg03408433|cg06629130|cg13483263|cg06164717|cg08890837|cg00377915,cg00459623|cg13483263|cg18400845|cg00716245|cg07914856|cg16331929
76,0.3301,0.4534,0.4022,-0.12330000000000002,True,True,cg14732324|cg18435532|cg15971010|cg06626599|cg18311678|cg13941987,cg22861561|cg27508378|cg01154966|cg19085507|cg12436738|cg05930881
79,0.3737,0.4004,0.4022,-0.0267,True,True,cg13483263|cg24685006|cg14563196|cg09053680|cg26357885|cg06834235,cg24685006|cg13483263|cg09941363|cg00248804|cg10682560|cg21139150
80,0.3516,0.418,0.4022,-0.06639999999999996,True,True,cg06028605|cg04549333|cg27599376|cg26379258|cg01537968|cg00459623,cg25742246|cg24577933|cg24720688|cg15984516|cg12061236|cg09252204
81,0.3517,0.3783,0.4022,-0.026600000000000013,True,True,cg15967709|cg07515422|cg02694521|cg05378938|cg10590925|cg02713669,cg00459623|cg14633398|cg17173767|cg15909981|cg26767954|cg05420057
82,0.3906,0.4069,0.4022,-0.01629999999999998,True,True,cg11301556|cg25444386|cg03408433|cg21117476|cg09909750|cg22708150,cg24685006|cg25444386|cg11301556|cg22708150|cg21248274|cg13639341
83,0.3394,0.3796,0.4022,-0.040200000000000014,True,True,cg06028605|cg04549333|cg14287235|cg22320365|cg13727946|cg07178733,cg11878331|cg11017086|cg04771669|cg04293085|cg14565781|cg11214757
84,0.4493,0.3519,0.4022,0.09739999999999999,False,False,cg22488256|cg01142635|cg09274113|cg10451760|cg06268921|cg14606431,cg22320365|cg03612522|cg18371052|cg17386265|cg06399029|cg11354105
86,0.4709,0.4005,0.4022,0.07039999999999996,False,False,cg01939477|cg23494957|cg04217778|cg00716245|cg05339727|cg05042743,cg25742246|cg13483263|cg01359962|cg03205103|cg09958402|cg12226028
85,0.3979,0.3509,0.4022,0.046999999999999986,False,True,cg15967709|cg07515422|cg21287054|cg11622162|cg20585869|cg21139150,cg20756891|cg16177732|cg21139150|cg07515422|cg01882566|cg15642854
87,0.4061,0.4446,0.4022,-0.03849999999999998,True,False,cg06410537|cg07515422|cg04675542|cg19605788|cg01755617|cg11749010,cg25742246|cg09861917|cg03748376|cg07781082|cg19760410|cg16686158
88,0.4185,0.442,0.4022,-0.02350000000000002,True,False,cg07515422|cg21697851|cg16515238|cg19068385|cg25778892|cg01432561,cg25742246|cg24577933|cg01033938|cg25524053|cg24053165|cg23746347
89,0.3712,0.3827,0.4022,-0.01150000000000001,True,True,cg25742246|cg24577933|cg26802256|cg24720688|cg13483263|cg23503517,cg25742246|cg24577933|cg26802256|cg24720688|cg01825295|cg05227549
90,0.3331,0.3902,0.4022,-0.057099999999999984,True,True,cg23188704|cg20469799|cg18601426|cg15967709|cg25496792|cg09552652,cg22861561|cg20469799|cg23188704|cg19954017|cg27221477|cg18601426
92,0.4149,0.4056,0.4022,0.009299999999999975,False,False,cg18177414|cg19656282|cg00377915|cg11326255|cg10248878|cg15497168,cg13483263|cg08791697|cg07160932|cg00377915|cg04218812|cg25276694
91,0.3972,0.4271,0.4022,-0.029899999999999982,True,True,cg05865340|cg16038120|cg21013756|cg13866527|cg11827998|cg09652086,cg22861561|cg24529736|cg01263386|cg23290344|cg11082424|cg02958895
93,0.3638,0.3492,0.4022,0.014600000000000002,False,True,cg18435532|cg09550810|cg18177414|cg09434500|cg25375186|cg21989299,cg20756891|cg18435532|cg09550810|cg17970282|cg11637005|cg10298701
94,0.4126,0.354,0.4022,0.05860000000000004,False,False,cg26457809|cg10129408|cg21865533|cg27380997|cg02680669|cg06488957,cg18536148|cg23188704|cg09175843|cg09652086|cg04771669|cg25873934
95,0.3465,0.3812,0.4022,-0.03470000000000001,True,True,cg03408433|cg12206199|cg09652086|cg01257975|cg01171360|cg21139150,cg03408433|cg12206199|cg19021383|cg10364115|cg10421300|cg21139150
96,0.3504,0.3992,0.4022,-0.04880000000000001,True,True,cg03408433|cg06417752|cg17753347|cg06201680|cg11749010|cg22927510,cg25742246|cg24324985|cg15928398|cg11426080|cg21608489|cg08726338
97,0.3681,0.3672,0.4022,0.0008999999999999564,False,True,cg19513321|cg25444386|cg18371052|cg07688604|cg05842420|cg26301353,cg00459623|cg14633398|cg22796353|cg07889505|cg16019898|cg00425431
98,0.4274,0.381,0.4022,0.0464,False,False,cg22768487|cg13300273|cg11650648|cg02825211|cg27508378|cg20559217,cg00459623|cg14154082|cg16877681|cg18536148|cg01797371|cg24508426
99,0.3957,0.453,0.4022,-0.05730000000000002,True,True,cg26472133|cg18177414|cg09327714|cg22737624|cg00924143|cg10264687,cg25742246|cg06747888|cg12226028|cg01863510|cg25210835|cg20693607
100,0.3514,0.4288,0.4022,-0.07740000000000002,True,True,cg23188704|cg24685006|cg17650747|cg10590925|cg09252204|cg03406535,cg24685006|cg23188704|cg20234976|cg20445035|cg17347941|cg14507337
