trial,pairs_cond_entropy,singles_cond_entropy,full_singles_cond_entropy,difference,pairs_better_than_sampled,pairs_better_than_full,pairs_features,singles_features
CONFIG,k=8,n_samples=1000,0.132,H(Y)=1.8693,features=5000,trials=100,cg03748376|cg18536148|cg00840403|cg15642854|cg21139150|cg02464665|cg12074916|cg09697403,FULL_DATA_SINGLES_FEATURES
12,0.3299,0.3374,0.132,-0.007499999999999951,True,False,cg07703401|cg19485202|cg22737624|cg06660015|cg03483626|cg00604086|cg09279736|cg16478536,cg22737624|cg11342821|cg16515238|cg16490823|cg16478536|cg09719217|cg15681626|cg18582992
13,0.2846,0.2339,0.132,0.05070000000000002,False,False,cg23358612|cg25324105|cg18536148|cg00643897|cg14154082|cg00849191|cg13866527|cg07145284,cg18536148|cg04821520|cg16748088|cg03981954|cg01461856|cg05169846|cg12479878|cg12273368
9,0.1887,0.189,0.132,-0.0002999999999999947,True,False,cg18601426|cg15967709|cg26180080|cg20469799|cg19471655|cg00113623|cg19305488|cg05467012,cg16043651|cg02286091|cg24867279|cg00269800|cg24508426|cg05169846|cg01577414|cg18724200
11,0.2336,0.2192,0.132,0.014399999999999996,False,False,cg23392845|cg15967709|cg03359540|cg01108554|cg04635334|cg02896496|cg01248878|cg03400443,cg09827761|cg08216808|cg02571816|cg26357885|cg27055685|cg15642854|cg17230773|cg03359540
15,0.2355,0.2612,0.132,-0.0257,True,False,cg20730770|cg14287235|cg05094137|cg00849191|cg14097304|cg26454150|cg15928398|cg10693058,cg14287235|cg20730770|cg00849191|cg05094137|cg26001207|cg17753347|cg03555502|cg27069188
16,0.1944,0.2062,0.132,-0.011800000000000005,True,False,cg19513321|cg25444386|cg09173348|cg07490070|cg09652086|cg08656747|cg01781617|cg01577414,cg25444386|cg19513321|cg07490070|cg09173348|cg09652086|cg08656747|cg20693607|cg26301353
18,0.2207,0.3196,0.132,-0.09889999999999999,True,False,cg26472133|cg18177414|cg13672871|cg23978657|cg17740434|cg11827998|cg06268921|cg25571060,cg25444386|cg26418434|cg00716245|cg24207176|cg26263675|cg26391277|cg16396284|cg14971320
17,0.2478,0.3705,0.132,-0.1227,True,False,cg19070894|cg17314888|cg08607018|cg05378938|cg26357885|cg06098232|cg14658867|cg21771200,cg18536148|cg10526374|cg26727816|cg18237551|cg27361914|cg10908460|cg01825295|cg07896193
20,0.3077,0.1939,0.132,0.11379999999999998,False,False,cg18601426|cg15967709|cg16837441|cg07515422|cg11604426|cg18406033|cg18075691|cg04015907,cg14287235|cg06159404|cg14482569|cg14395298|cg14011486|cg11965913|cg07220293|cg01924596
22,0.2576,0.2049,0.132,0.0527,False,False,cg12436738|cg25444386|cg12689055|cg20469799|cg12454169|cg26357885|cg02860240|cg08656747,cg15994085|cg12436738|cg16656411|cg02860240|cg01309870|cg22771999|cg10091994|cg26645401
19,0.19,0.272,0.132,-0.08200000000000002,True,False,cg11827998|cg02008285|cg24753662|cg26603179|cg17230773|cg16656411|cg15565032|cg22164912,cg14287235|cg06733155|cg14455925|cg20272754|cg18435532|cg27429195|cg16692973|cg13736514
21,0.2211,0.2875,0.132,-0.06639999999999999,True,False,cg15994085|cg15642854|cg20756891|cg24399204|cg26336642|cg19727801|cg06731599|cg12624667,cg15994085|cg15642854|cg14817655|cg26336642|cg02184673|cg23983517|cg25156915|cg20191338
23,0.2029,0.2999,0.132,-0.097,True,False,cg18229521|cg24685006|cg23983517|cg06660015|cg07780517|cg25800500|cg12479878|cg00813156,cg24685006|cg18229521|cg21538208|cg23983517|cg06660015|cg18863922|cg12440269|cg05267394
24,0.2226,0.2529,0.132,-0.03030000000000002,True,False,cg18229521|cg07515422|cg18556005|cg13672871|cg16748088|cg12224030|cg23281529|cg10717149,cg08033127|cg16478536|cg00554969|cg11488893|cg12348588|cg12448161|cg06488957|cg24027397
26,0.3082,0.1772,0.132,0.13099999999999998,False,False,cg24879782|cg20730770|cg24220279|cg24404630|cg26584528|cg15418221|cg14696458|cg10264687,cg25444386|cg12436738|cg04111789|cg17611045|cg17399684|cg13853894|cg24496423|cg14154082
25,0.2352,0.2864,0.132,-0.051199999999999996,True,False,cg02400092|cg18724200|cg01336912|cg18235050|cg07694025|cg01777017|cg04548483|cg20712263,cg03748376|cg05693982|cg05242815|cg17682828|cg14249348|cg03738025|cg14825413|cg24262469
28,0.2507,0.3179,0.132,-0.06720000000000004,True,False,cg06733155|cg11823511|cg03408433|cg23543766|cg23983517|cg08848958|cg21139150|cg22796353,cg16043651|cg02271790|cg27508378|cg14243481|cg09143673|cg05266624|cg00623388|cg23746347
29,0.2636,0.45,0.132,-0.1864,True,False,cg09141965|cg25547580|cg04101194|cg21579274|cg16996144|cg03406535|cg21249371|cg00711090,cg26418434|cg25547580|cg04416734|cg07167423|cg11445109|cg05305760|cg07870999|cg25272655
30,0.2901,0.2919,0.132,-0.0017999999999999683,True,False,cg15994085|cg25547580|cg02958895|cg05258102|cg23133011|cg17650747|cg18923230|cg07382347,cg15994085|cg25547580|cg03216846|cg01537968|cg03595428|cg00770372|cg21211367|cg02958895
27,0.2635,0.2291,0.132,0.034400000000000014,False,False,cg15967709|cg13496041|cg08890837|cg26180080|cg17416730|cg00575851|cg14626259|cg10930308,cg03748376|cg00716245|cg02184697|cg26924440|cg15236483|cg07688604|cg06615444|cg26180080
31,0.3593,0.2453,0.132,0.11400000000000002,False,False,cg22488256|cg09141965|cg12685753|cg26928531|cg04548483|cg25698940|cg03882612|cg11117266,cg16043651|cg09167632|cg10526374|cg10864145|cg22784592|cg03359540|cg12024969|cg23133011
32,0.2663,0.266,0.132,0.00029999999999996696,False,False,cg20730770|cg22737624|cg05305760|cg25339566|cg08950287|cg01027151|cg20191338|cg24955895,cg16043651|cg02871659|cg12263679|cg09574757|cg12436738|cg20272754|cg24980657|cg02461114
33,0.2282,0.2888,0.132,-0.060600000000000015,True,False,cg24879782|cg20730770|cg13483263|cg14565781|cg20693607|cg20484507|cg14480530|cg06023661,cg03748376|cg18536148|cg00840403|cg15642854|cg12028548|cg00404717|cg13242160|cg02232536
34,0.2537,0.3348,0.132,-0.0811,True,False,cg11301556|cg25444386|cg11493661|cg14263858|cg06142341|cg23281529|cg01171360|cg07581973,cg25444386|cg11301556|cg26645401|cg22617406|cg02718825|cg23680821|cg26839356|cg16996144
37,0.3306,0.3095,0.132,0.021100000000000008,False,False,cg06733155|cg11823511|cg12685753|cg19469447|cg19789473|cg26357885|cg11130317|cg11749010,cg02008285|cg25742246|cg19305111|cg16490823|cg19789473|cg15401952|cg02667677|cg11445109
35,0.2112,0.2264,0.132,-0.015199999999999991,True,False,cg23371746|cg18891953|cg08985785|cg18400845|cg27046034|cg27326620|cg19469447|cg21335378,cg03748376|cg05693982|cg05242815|cg27362525|cg12798157|cg10091994|cg23371746|cg12257233
38,0.248,0.3414,0.132,-0.09339999999999998,True,False,cg15642854|cg14817655|cg18178197|cg18891953|cg24720688|cg14971320|cg22737154|cg22646149,cg03748376|cg24404630|cg24879782|cg18992848|cg24184541|cg01698298|cg25858008|cg15702677
36,0.2185,0.2694,0.132,-0.05089999999999997,True,False,cg13411784|cg22737624|cg03359540|cg02286091|cg04755571|cg16478536|cg16875032|cg02303805,cg13411784|cg22737624|cg02286091|cg03359540|cg12160637|cg25032094|cg16875032|cg18040901
39,0.1932,0.2077,0.132,-0.014499999999999985,True,False,cg02400092|cg18724200|cg06183123|cg06779802|cg23680821|cg25303761|cg23758822|cg26748794,cg18536148|cg11565911|cg14709833|cg27388680|cg16996144|cg13242160|cg18771570|cg01676962
40,0.2528,0.2394,0.132,0.013400000000000023,False,False,cg25527090|cg22557662|cg12145394|cg25832824|cg26891150|cg24452181|cg13012494|cg22682567,cg02271790|cg06128123|cg16532438|cg10304922|cg25168494|cg14825413|cg16991765|cg19901523
41,0.2467,0.2695,0.132,-0.022800000000000015,True,False,cg02184697|cg15556502|cg26454150|cg02184673|cg06919398|cg26992010|cg05545777|cg23746347,cg04579398|cg16837441|cg13483263|cg15971010|cg26891150|cg23214992|cg04748497|cg06142341
42,0.2304,0.1948,0.132,0.03559999999999999,False,False,cg23358612|cg25324105|cg14525473|cg09495977|cg05467012|cg05091873|cg04363703|cg01682504,cg24753662|cg20730770|cg24404630|cg14154082|cg24452181|cg26891150|cg01408383|cg14944269
43,0.2917,0.2939,0.132,-0.0021999999999999797,True,False,cg24753662|cg26418434|cg24144083|cg00476243|cg08477332|cg18792022|cg11488893|cg06822689,cg24753662|cg26418434|cg00476243|cg24144083|cg18792022|cg08477332|cg00428012|cg06183123
46,0.3261,0.2115,0.132,0.11460000000000001,False,False,cg19962990|cg19485202|cg23698978|cg14337027|cg21579274|cg21697381|cg18075691|cg10842095,cg18536148|cg04821520|cg15967709|cg02871659|cg06733794|cg11637005|cg16355305|cg05842420
44,0.2399,0.3239,0.132,-0.08400000000000002,True,False,cg13411784|cg24685006|cg19697239|cg09327714|cg13776285|cg21910650|cg25046953|cg13990355,cg15994085|cg16288089|cg24685006|cg23534802|cg24496423|cg11493661|cg22162281|cg06028605
45,0.1793,0.3465,0.132,-0.1672,True,False,cg24220279|cg22660483|cg23392845|cg01461856|cg08424491|cg08368617|cg23537887|cg06142341,cg04579398|cg11772171|cg09304803|cg00253379|cg03521044|cg14633398|cg06317358|cg07516457
47,0.2169,0.2486,0.132,-0.03169999999999998,True,False,cg10304922|cg25444386|cg24220279|cg14169333|cg05272837|cg06142341|cg08985785|cg03803861,cg25444386|cg10304922|cg24220279|cg14169333|cg06142341|cg05272837|cg14050954|cg24535439
48,0.2532,0.2718,0.132,-0.018600000000000005,True,False,cg23358612|cg25324105|cg18536148|cg04831505|cg23698978|cg22221320|cg24379332|cg27069188,cg15994085|cg18533201|cg10248878|cg10207277|cg25137787|cg23408987|cg11637005|cg24737783
50,0.2075,0.2075,0.132,0.0,False,False,cg15642854|cg14287235|cg24995678|cg12940822|cg05196026|cg16656411|cg04819580|cg22708150,cg14287235|cg15642854|cg12940822|cg24995678|cg05196026|cg16656411|cg22708150|cg04819580
51,0.2992,0.2071,0.132,0.09210000000000002,False,False,cg26457809|cg02286091|cg06109482|cg25016544|cg08799305|cg04101194|cg06795233|cg06619938,cg18536148|cg00840403|cg15472071|cg02482460|cg21171335|cg18435532|cg04831505|cg19244428
52,0.3157,0.3009,0.132,0.01479999999999998,False,False,cg09141965|cg25547580|cg21579274|cg11772171|cg24126941|cg21911363|cg03359540|cg01901107,cg25444386|cg17314888|cg01566965|cg18156601|cg24207176|cg16462183|cg13500072|cg02530824
49,0.1825,0.3953,0.132,-0.2128,True,False,cg02400092|cg18724200|cg03408433|cg10509187|cg16935061|cg05305760|cg03464655|cg00325968,cg25444386|cg17314888|cg24207176|cg01363714|cg20469799|cg24328927|cg00609473|cg12105980
54,0.2178,0.2178,0.132,0.0,False,False,cg24879782|cg20730770|cg09778422|cg09652086|cg04635334|cg19792266|cg00246386|cg26404172,cg20730770|cg24879782|cg09778422|cg09652086|cg04635334|cg19792266|cg26404172|cg00246386
53,0.169,0.2006,0.132,-0.03159999999999999,True,False,cg09778422|cg03748376|cg27112666|cg12542656|cg06538183|cg24980657|cg02174634|cg16272791,cg03748376|cg09778422|cg12542656|cg27112666|cg07492518|cg25049733|cg14050954|cg05655089
56,0.2682,0.2106,0.132,0.057599999999999985,False,False,cg14709691|cg20730770|cg11616651|cg08216808|cg10304922|cg21697381|cg14515812|cg13321259,cg09827761|cg20730770|cg07501233|cg08216808|cg02400092|cg01942863|cg17427926|cg12804791
55,0.2059,0.2288,0.132,-0.022900000000000004,True,False,cg06159404|cg14287235|cg09266206|cg23983517|cg02918253|cg12271981|cg23537887|cg23214992,cg14287235|cg06159404|cg23983517|cg09266206|cg02918253|cg12271981|cg26359238|cg12070159
57,0.2924,0.1717,0.132,0.1207,False,False,cg06733155|cg12768605|cg16038120|cg05169846|cg00840403|cg18418335|cg07933757|cg06329735,cg02184697|cg06688770|cg16478536|cg10848272|cg19750643|cg04458670|cg14430524|cg23125267
59,0.346,0.2705,0.132,0.07549999999999996,False,False,cg13411784|cg22737624|cg15642854|cg18601426|cg08351100|cg15971010|cg20712263|cg16501779,cg24753662|cg27388680|cg11827998|cg01432561|cg21663666|cg27609596|cg04131969|cg22510074
58,0.2516,0.2903,0.132,-0.03870000000000001,True,False,cg25742246|cg09861917|cg09778422|cg18724200|cg03320170|cg06201680|cg25260865|cg14089267,cg08033127|cg09778422|cg07501233|cg18724200|cg00593900|cg21128569|cg12527110|cg00873050
60,0.2392,0.1846,0.132,0.05460000000000001,False,False,cg09141965|cg26928531|cg15234492|cg24720688|cg11957350|cg05887082|cg21995686|cg18265887,cg16837441|cg17314888|cg13638420|cg26926612|cg14593033|cg09523186|cg06897927|cg13681081
61,0.2022,0.309,0.132,-0.1068,True,False,cg15994085|cg25547580|cg23983517|cg01386236|cg14302224|cg16656411|cg11637005|cg22243039,cg15994085|cg25547580|cg19141913|cg00849191|cg12685753|cg20193363|cg18468842|cg14709833
62,0.2092,0.2361,0.132,-0.026900000000000007,True,False,cg09193347|cg13411784|cg04831505|cg03205103|cg20191338|cg21335378|cg18358020|cg00895705,cg13411784|cg09193347|cg15642854|cg05849109|cg14349977|cg11199810|cg02569115|cg01432561
64,0.2463,0.1471,0.132,0.09919999999999998,False,False,cg11827998|cg02008285|cg22900415|cg26340389|cg08890837|cg15132216|cg18733548|cg18724200,cg03748376|cg02271790|cg26395382|cg15642854|cg11827998|cg27404606|cg00297876|cg07581973
63,0.1771,0.2588,0.132,-0.08169999999999997,True,False,cg14709691|cg20730770|cg05169846|cg22221320|cg14302224|cg27216076|cg14349977|cg07809462,cg25444386|cg19513321|cg12436738|cg10304922|cg03359540|cg17611045|cg12978575|cg11199810
65,0.3209,0.2592,0.132,0.06170000000000003,False,False,cg14709691|cg20730770|cg20943039|cg24404630|cg06731599|cg14884160|cg14893161|cg09469667,cg25444386|cg19513321|cg08793894|cg16837441|cg20662913|cg18371052|cg08748308|cg15309421
67,0.227,0.2868,0.132,-0.05979999999999999,True,False,cg23392845|cg15967709|cg01171360|cg27278086|cg27629753|cg11749010|cg04960964|cg07023459,cg16043651|cg24685006|cg07056138|cg23978657|cg24852548|cg11857093|cg03483626|cg00658743
66,0.1969,0.2864,0.132,-0.0895,True,False,cg09252204|cg12685753|cg16837441|cg18952796|cg10848272|cg03612522|cg00609473|cg01542019,cg04579398|cg16837441|cg03408433|cg20454158|cg19800913|cg23003832|cg24524379|cg08837037
68,0.2303,0.2628,0.132,-0.03249999999999997,True,False,cg09778422|cg03748376|cg04919581|cg18501026|cg16103990|cg18954504|cg18866599|cg07954607,cg03748376|cg09778422|cg18501026|cg04919581|cg04645545|cg11955641|cg10930308|cg17541715
71,0.365,0.2458,0.132,0.1192,False,False,cg26472133|cg18177414|cg02626719|cg22737624|cg20939114|cg16478536|cg19361800|cg17753347,cg09827761|cg24207176|cg07515422|cg03297163|cg03612522|cg04771669|cg12450708|cg04937184
69,0.2495,0.2737,0.132,-0.0242,True,False,cg09827761|cg20730770|cg13930892|cg24404630|cg13622893|cg00309133|cg02533289|cg01045132,cg14287235|cg09827761|cg12206199|cg14097304|cg14011486|cg17449954|cg10126324|cg21248274
70,0.2865,0.2613,0.132,0.0252,False,False,cg15994085|cg25547580|cg02958895|cg05258102|cg20272754|cg03347749|cg24129589|cg00770784,cg03748376|cg09167632|cg23928165|cg01077846|cg05242815|cg17144547|cg07628769|cg11418237
72,0.1968,0.2704,0.132,-0.07359999999999997,True,False,cg27332337|cg12436738|cg03992611|cg14011486|cg10967191|cg01571722|cg00428012|cg13776560,cg16837441|cg18229521|cg12436738|cg15351951|cg06764842|cg07501233|cg18288462|cg02569115
73,0.3666,0.3657,0.132,0.0008999999999999564,False,False,cg21287054|cg15967709|cg08890837|cg22697517|cg05887082|cg20766178|cg26272214|cg14240646,cg25444386|cg11301556|cg20469799|cg12768605|cg11955641|cg13483263|cg14565781|cg16408970
75,0.242,0.2559,0.132,-0.013900000000000023,True,False,cg19513321|cg25444386|cg12436738|cg20469799|cg14525473|cg00680081|cg12930882|cg12454169,cg03748376|cg18536148|cg09167632|cg01077846|cg10332116|cg07867687|cg07168142|cg00503866
74,0.1886,0.2577,0.132,-0.0691,True,False,cg27332337|cg12436738|cg26081841|cg11857093|cg03359540|cg15682807|cg10405604|cg11130317,cg15994085|cg12436738|cg18229521|cg01698298|cg10207277|cg05803913|cg20804050|cg02530824
76,0.2,0.2414,0.132,-0.04139999999999999,True,False,cg10304922|cg25444386|cg12436738|cg00680081|cg26823666|cg05389922|cg09652086|cg08969352,cg25444386|cg10304922|cg12436738|cg00680081|cg03359540|cg09652086|cg26480524|cg26645401
79,0.1984,0.3488,0.132,-0.1504,True,False,cg18601426|cg25547580|cg12436738|cg20469799|cg17709804|cg27629753|cg09352518|cg21911363,cg16043651|cg12436738|cg20469799|cg09053680|cg11493661|cg27054331|cg24024056|cg26767954
78,0.235,0.3499,0.132,-0.1149,True,False,cg27332337|cg12436738|cg09048251|cg22221320|cg09233651|cg23624808|cg05849149|cg18075691,cg15994085|cg12436738|cg02286091|cg06629130|cg06375949|cg03950476|cg16019898|cg11479591
77,0.2025,0.1931,0.132,0.00940000000000002,False,False,cg26418434|cg16837441|cg04831505|cg19469447|cg03408433|cg13422850|cg01363714|cg11740026,cg09827761|cg08216808|cg15971010|cg09933458|cg16529599|cg21648260|cg17859448|cg06317358
80,0.2861,0.291,0.132,-0.00489999999999996,True,False,cg23371746|cg18891953|cg00849191|cg18383538|cg24603444|cg05233899|cg23548479|cg22344830,cg14287235|cg20730770|cg00849191|cg23371746|cg04614625|cg15702677|cg09592244|cg09352518
81,0.2768,0.2553,0.132,0.021499999999999964,False,False,cg14709691|cg20730770|cg24879782|cg23759393|cg20704450|cg08950287|cg09164108|cg24452181,cg25444386|cg09827761|cg04675542|cg05860956|cg15450782|cg24737783|cg19471655|cg20124078
82,0.2409,0.3119,0.132,-0.07100000000000001,True,False,cg15994085|cg12436738|cg20377955|cg02286091|cg01566965|cg21139150|cg22701032|cg23279136,cg15994085|cg12436738|cg02286091|cg20377955|cg09827761|cg26679004|cg17626960|cg05424879
83,0.2384,0.2451,0.132,-0.0067000000000000115,True,False,cg05865340|cg16038120|cg15642854|cg00637688|cg06105694|cg14529565|cg11957350|cg04371001,cg09827761|cg20779964|cg24605995|cg15642854|cg13483263|cg12542656|cg07160932|cg12756686
84,0.1663,0.3135,0.132,-0.1472,True,False,cg02400092|cg18724200|cg25444386|cg24685006|cg03408433|cg03400443|cg07889505|cg08422420,cg25444386|cg02286091|cg07541701|cg25660390|cg03314029|cg16019898|cg00925616|cg09926178
85,0.228,0.2598,0.132,-0.03179999999999997,True,False,cg03408433|cg06946797|cg00637688|cg24971873|cg20073050|cg21139150|cg05146544|cg19411146,cg02271790|cg18601426|cg12663811|cg20090283|cg14010805|cg00309133|cg16748088|cg16763089
87,0.2553,0.3015,0.132,-0.04619999999999996,True,False,cg23392845|cg15967709|cg03992611|cg02271790|cg21549195|cg11549953|cg06098368|cg00711090,cg09827761|cg18533201|cg05258102|cg24404630|cg09719217|cg20272754|cg14905466|cg26382586
86,0.1647,0.2179,0.132,-0.0532,True,False,cg18601426|cg15967709|cg26180080|cg20469799|cg19593949|cg21279806|cg13489005|cg19411146,cg16043651|cg16837441|cg09167632|cg08022524|cg26823666|cg07998277|cg26222311|cg06105694
88,0.2762,0.3541,0.132,-0.07790000000000002,True,False,cg19513321|cg25444386|cg13796272|cg08793894|cg23390865|cg27278086|cg06733794|cg06952307,cg25444386|cg19513321|cg08793894|cg13796272|cg11870261|cg08912400|cg06142341|cg11637005
89,0.1867,0.1782,0.132,0.008500000000000008,False,False,cg12436738|cg25444386|cg18371052|cg14263858|cg01402735|cg27657333|cg26457272|cg26336642,cg25444386|cg12436738|cg09827761|cg11199810|cg02621130|cg21013756|cg14750269|cg00770784
90,0.2152,0.2967,0.132,-0.08150000000000002,True,False,cg02184697|cg16837441|cg26891150|cg16288089|cg15396800|cg17819635|cg05655089|cg00238213,cg02184697|cg16837441|cg00529958|cg14496909|cg09973284|cg26382586|cg01176516|cg15450782
91,0.2141,0.2513,0.132,-0.03720000000000001,True,False,cg15994085|cg25547580|cg24605995|cg11488893|cg23983517|cg17278864|cg13886554|cg26748794,cg15994085|cg25547580|cg24605995|cg11488893|cg12355172|cg23983517|cg13886554|cg13866527
92,0.1986,0.2728,0.132,-0.07419999999999999,True,False,cg10304922|cg25444386|cg24676071|cg24720688|cg08837037|cg25313930|cg03161606|cg19774868,cg25444386|cg10304922|cg24404630|cg24777351|cg24720688|cg08116408|cg14533133|cg08454053
93,0.2818,0.235,0.132,0.04680000000000001,False,False,cg23358612|cg25324105|cg20011983|cg20469799|cg01248878|cg10154826|cg02295504|cg01064265,cg03748376|cg02286091|cg02271790|cg08832220|cg15642854|cg03555502|cg09796170|cg02303805
94,0.2356,0.3244,0.132,-0.08880000000000002,True,False,cg15642854|cg14817655|cg09719217|cg26486175|cg10126205|cg12685753|cg10592171|cg11479591,cg24753662|cg26418434|cg00476243|cg24144083|cg00873050|cg14302224|cg23258881|cg15642854
95,0.1883,0.2549,0.132,-0.06660000000000002,True,False,cg09827761|cg20730770|cg23540704|cg22221320|cg11827998|cg21139150|cg17449954|cg25260865,cg16043651|cg16837441|cg01882566|cg19469447|cg14073986|cg04131969|cg10812186|cg03400443
96,0.2108,0.1566,0.132,0.0542,False,False,cg16837441|cg16043651|cg00384539|cg22221320|cg05169846|cg00408567|cg02271790|cg17819635,cg03748376|cg14011486|cg21139150|cg02271790|cg19469447|cg24524379|cg15627710|cg06098368
97,0.2478,0.2688,0.132,-0.02099999999999999,True,False,cg19513321|cg25444386|cg26823666|cg08793894|cg05305760|cg05389922|cg05920909|cg01676962,cg15994085|cg02271790|cg14600824|cg09719217|cg15971010|cg04307107|cg05088151|cg14302224
98,0.2152,0.2918,0.132,-0.0766,True,False,cg14709691|cg20730770|cg17449954|cg24775616|cg03204605|cg14011486|cg17416730|cg04695077,cg14287235|cg20730770|cg26584528|cg03611452|cg14643892|cg24220279|cg26511551|cg10126324
99,0.2854,0.2543,0.132,0.03109999999999996,False,False,cg18229521|cg12436738|cg25307665|cg08077337|cg11827998|cg09926178|cg24379332|cg03803861,cg04579398|cg11772171|cg11827998|cg13638420|cg02718825|cg11316868|cg26391832|cg05971061
100,0.1851,0.2106,0.132,-0.025500000000000023,True,False,cg09252204|cg12685753|cg10678266|cg16396284|cg03292544|cg15396800|cg03414321|cg11964773,cg02271790|cg18601426|cg20469799|cg27221477|cg10950266|cg06238316|cg14089267|cg09279736
